traceId,spanId,parentSpanId,timestamp,srcService,srcRoute,dstService,dstRoute,latency_ms,latency,rps
trace00000027,span00000027,,2025-02-01T09:00:06+00:00,api-server,/handle,postgres,/query,25.24,25.15,9
trace00000028,span00000028,,2025-02-01T09:00:06+00:00,api-server,/handle,redis,/cache,1.57,1.65,9
trace00000029,span00000029,,2025-02-01T09:00:07+00:00,load-balancer,/,api-server,/handle,2.08,1.98,11
trace00000030,span00000030,,2025-02-01T09:00:07+00:00,api-server,/handle,auth-service,/validate,8.14,8.15,11
trace00000031,span00000031,,2025-02-01T09:00:07+00:00,api-server,/handle,postgres,/query,28.29,28.28,11
trace00000032,span00000032,,2025-02-01T09:00:07+00:00,api-server,/handle,redis,/cache,1.29,1.21,11
trace00000033,span00000033,,2025-02-01T09:00:08+00:00,load-balancer,/,api-server,/handle,2.3,2.26,10
trace00000034,span00000034,,2025-02-01T09:00:08+00:00,api-server,/handle,auth-service,/validate,8.4,8.31,10
trace00000035,span00000035,,2025-02-01T09:00:08+00:00,api-server,/handle,postgres,/query,30.61,30.62,10
trace00000036,span00000036,,2025-02-01T09:00:08+00:00,api-server,/handle,redis,/cache,1.24,1.22,10
trace00000037,span00000037,,2025-02-01T09:00:09+00:00,load-balancer,/,api-server,/handle,1.87,1.87,9
trace00000038,span00000038,,2025-02-01T09:00:09+00:00,api-server,/handle,auth-service,/validate,51.08,51.05,9
trace00000039,span00000039,,2025-02-01T09:00:09+00:00,api-server,/handle,postgres,/query,26.43,26.45,9
trace00000040,span00000040,,2025-02-01T09:00:09+00:00,api-server,/handle,redis,/cache,1.42,1.51,9
trace00000041,span00000041,,2025-02-01T09:00:10+00:00,load-balancer,/,api-server,/handle,2.32,2.28,11
trace00000042,span00000042,,2025-02-01T09:00:10+00:00,api-server,/handle,auth-service,/validate,7.71,7.69,11
trace00000043,span00000043,,2025-02-01T09:00:10+00:00,api-server,/handle,postgres,/query,25.42,25.51,11
trace00000044,span00000044,,2025-02-01T09:00:10+00:00,api-server,/handle,redis,/cache,1.74,1.69,11
trace00000045,span00000045,,2025-02-01T09:00:11+00:00,load-balancer,/,api-server,/handle,2.37,2.42,9
trace00000046,span00000046,,2025-02-01T09:00:11+00:00,api-server,/handle,auth-service,/validate,7.47,7.4,9
trace00000047,span00000047,,2025-02-01T09:00:11+00:00,api-server,/handle,postgres,/query,28.2,28.18,9
trace00000048,span00000048,,2025-02-01T09:00:11+00:00,api-server,/handle,redis,/cache,1.47,1.49,9
trace00000049,span00000049,,2025-02-01T09:00:12+00:00,load-balancer,/,api-server,/handle,2.14,2.21,10
trace00000050,span00000050,,2025-02-01T09:00:12+00:00,api-server,/handle,auth-service,/validate,5.8,5.76,10
trace00000051,span00000051,,2025-02-01T09:00:12+00:00,api-server,/handle,postgres,/query,28.93,29.0,10
trace00000052,span00000052,,2025-02-01T09:00:12+00:00,api-server,/handle,redis,/cache,1.34,1.36,10
trace00000053,span00000053,,2025-02-01T09:00:13+00:00,load-balancer,/,api-server,/handle,1.79,1.83,10
trace00000054,span00000054,,2025-02-01T09:00:13+00:00,api-server,/handle,auth-service,/validate,6.76,6.74,10
trace00000055,span00000055,,2025-02-01T09:00:13+00:00,api-server,/handle,postgres,/query,35.89,35.94,10
trace00000056,span00000056,,2025-02-01T09:00:13+00:00,api-server,/handle,redis,/cache,1.38,1.36,10
trace00000057,span00000057,,2025-02-01T09:00:14+00:00,load-balancer,/,api-server,/handle,2.25,2.16,8
trace00000058,span00000058,,2025-02-01T09:00:14+00:00,api-server,/handle,auth-service,/validate,8.69,8.73,8
trace00000059,span00000059,,2025-02-01T09:00:14+00:00,api-server,/handle,postgres,/query,27.75,27.67,8
trace00000060,span00000060,,2025-02-01T09:00:14+00:00,api-server,/handle,redis,/cache,2.53,2.56,8
trace00000061,span00000061,,2025-02-01T09:00:15+00:00,load-balancer,/,api-server,/handle,2.06,2.15,9
trace00000062,span00000062,,2025-02-01T09:00:15+00:00,api-server,/handle,auth-service,/validate,4.85,4.91,9
trace00000063,span00000063,,2025-02-01T09:00:15+00:00,api-server,/handle,postgres,/query,29.72,29.75,9
trace00000064,span00000064,,2025-02-01T09:00:15+00:00,api-server,/handle,redis,/cache,1.62,1.61,9
trace00000065,span00000065,,2025-02-01T09:00:16+00:00,load-balancer,/,api-server,/handle,2.2,2.29,8
trace00000066,span00000066,,2025-02-01T09:00:16+00:00,api-server,/handle,auth-service,/validate,6.33,6.33,8
trace00000067,span00000067,,2025-02-01T09:00:16+00:00,api-server,/handle,postgres,/query,32.24,32.27,8
trace00000068,span00000068,,2025-02-01T09:00:16+00:00,api-server,/handle,redis,/cache,1.59,1.59,8
trace00000069,span00000069,,2025-02-01T09:00:17+00:00,load-balancer,/,api-server,/handle,2.29,2.33,9
trace00000070,span00000070,,2025-02-01T09:00:17+00:00,api-server,/handle,auth-service,/validate,8.06,8.12,9
trace00000071,span00000071,,2025-02-01T09:00:17+00:00,api-server,/handle,postgres,/query,24.92,24.91,9
trace00000072,span00000072,,2025-02-01T09:00:17+00:00,api-server,/handle,redis,/cache,2.04,2.03,9
trace00000073,span00000073,,2025-02-01T09:00:18+00:00,load-balancer,/,api-server,/handle,2.61,2.55,10
trace00000074,span00000074,,2025-02-01T09:00:18+00:00,api-server,/handle,auth-service,/validate,5.75,5.8,10
trace00000075,span00000075,,2025-02-01T09:00:18+00:00,api-server,/handle,postgres,/query,32.59,32.51,10
trace00000076,span00000076,,2025-02-01T09:00:18+00:00,api-server,/handle,redis,/cache,1.77,1.68,10
trace00000077,span00000077,,2025-02-01T09:00:19+00:00,load-balancer,/,api-server,/handle,2.25,2.21,10
trace00000078,span00000078,,2025-02-01T09:00:19+00:00,api-server,/handle,auth-service,/validate,9.57,9.62,10
trace00000079,span00000079,,2025-02-01T09:00:19+00:00,api-server,/handle,postgres,/query,35.98,35.95,10
trace00000080,span00000080,,2025-02-01T09:00:19+00:00,api-server,/handle,redis,/cache,1.1,1.08,10
trace00000081,span00000081,,2025-02-01T09:00:20+00:00,load-balancer,/,api-server,/handle,1.94,2.02,10
trace00000082,span00000082,,2025-02-01T09:00:20+00:00,api-server,/handle,auth-service,/validate,6.24,6.21,10
trace00000083,span00000083,,2025-02-01T09:00:20+00:00,api-server,/handle,postgres,/query,27.02,27.03,10
trace00000084,span00000084,,2025-02-01T09:00:20+00:00,api-server,/handle,redis,/cache,1.83,1.8,10
trace00000085,span00000085,,2025-02-01T09:00:21+00:00,load-balancer,/,api-server,/handle,2.19,2.18,9
trace00000086,span00000086,,2025-02-01T09:00:21+00:00,api-server,/handle,auth-service,/validate,8.46,8.45,9
trace00000087,span00000087,,2025-02-01T09:00:21+00:00,api-server,/handle,postgres,/query,25.81,25.74,9
trace00000088,span00000088,,2025-02-01T09:00:21+00:00,api-server,/handle,redis,/cache,1.37,1.28,9
trace00000089,span00000089,,2025-02-01T09:00:22+00:00,load-balancer,/,api-server,/handle,1.59,1.66,10
trace00000090,span00000090,,2025-02-01T09:00:22+00:00,api-server,/handle,auth-service,/validate,5.34,5.36,10
trace00000091,span00000091,,2025-02-01T09:00:22+00:00,api-server,/handle,postgres,/query,29.66,29.59,10
trace00000092,span00000092,,2025-02-01T09:00:22+00:00,api-server,/handle,redis,/cache,1.18,1.11,10
trace00000093,span00000093,,2025-02-01T09:00:23+00:00,load-balancer,/,api-server,/handle,2.65,2.66,11
trace00000094,span00000094,,2025-02-01T09:00:23+00:00,api-server,/handle,auth-service,/validate,6.93,7.02,11
trace00000095,span00000095,,2025-02-01T09:00:23+00:00,api-server,/handle,postgres,/query,17.71,17.8,11
trace00000096,span00000096,,2025-02-01T09:00:23+00:00,api-server,/handle,redis,/cache,1.29,1.26,11
trace00000097,span00000097,,2025-02-01T09:00:24+00:00,load-balancer,/,api-server,/handle,1.71,1.61,10
trace00000098,span00000098,,2025-02-01T09:00:24+00:00,api-server,/handle,auth-service,/validate,8.73,8.75,10
trace00000099,span00000099,,2025-02-01T09:00:24+00:00,api-server,/handle,postgres,/query,38.02,38.05,10
trace00000100,span00000100,,2025-02-01T09:00:24+00:00,api-server,/handle,redis,/cache,1.68,1.7,10
trace00000101,span00000101,,2025-02-01T09:00:25+00:00,load-balancer,/,api-server,/handle,1.6,1.6,11
trace00000102,span00000102,,2025-02-01T09:00:25+00:00,api-server,/handle,auth-service,/validate,8.25,8.16,11
trace00000103,span00000103,,2025-02-01T09:00:25+00:00,api-server,/handle,postgres,/query,29.36,29.36,11
trace00000104,span00000104,,2025-02-01T09:00:25+00:00,api-server,/handle,redis,/cache,1.62,1.72,11
trace00000105,span00000105,,2025-02-01T09:00:26+00:00,load-balancer,/,api-server,/handle,10.64,10.6,11
trace00000106,span00000106,,2025-02-01T09:00:26+00:00,api-server,/handle,auth-service,/validate,6.2,6.21,11
trace00000107,span00000107,,2025-02-01T09:00:26+00:00,api-server,/handle,postgres,/query,30.85,30.87,11
trace00000108,span00000108,,2025-02-01T09:00:26+00:00,api-server,/handle,redis,/cache,1.23,1.24,11
trace00000109,span00000109,,2025-02-01T09:00:27+00:00,load-balancer,/,api-server,/handle,2.38,2.29,9
trace00000110,span00000110,,2025-02-01T09:00:27+00:00,api-server,/handle,auth-service,/validate,9.12,9.03,9
trace00000111,span00000111,,2025-02-01T09:00:27+00:00,api-server,/handle,postgres,/query,21.67,21.6,9
trace00000112,span00000112,,2025-02-01T09:00:27+00:00,api-server,/handle,redis,/cache,1.54,1.63,9
trace00000113,span00000113,,2025-02-01T09:00:28+00:00,load-balancer,/,api-server,/handle,2.01,2.08,11
trace00000114,span00000114,,2025-02-01T09:00:28+00:00,api-server,/handle,auth-service,/validate,7.6,7.57,11
trace00000115,span00000115,,2025-02-01T09:00:28+00:00,api-server,/handle,postgres,/query,26.27,26.27,11
trace00000116,span00000116,,2025-02-01T09:00:28+00:00,api-server,/handle,redis,/cache,1.35,1.38,11
trace00000117,span00000117,,2025-02-01T09:00:29+00:00,load-balancer,/,api-server,/handle,1.74,1.76,9
trace00000118,span00000118,,2025-02-01T09:00:29+00:00,api-server,/handle,auth-service,/validate,7.29,7.21,9
trace00000119,span00000119,,2025-02-01T09:00:29+00:00,api-server,/handle,postgres,/query,24.66,24.69,9
trace00000120,span00000120,,2025-02-01T09:00:29+00:00,api-server,/handle,redis,/cache,1.29,1.26,9
trace00000121,span00000121,,2025-02-01T09:00:30+00:00,load-balancer,/,api-server,/handle,2.22,2.29,9
trace00000122,span00000122,,2025-02-01T09:00:30+00:00,api-server,/handle,auth-service,/validate,7.9,7.95,9
trace00000123,span00000123,,2025-02-01T09:00:30+00:00,api-server,/handle,postgres,/query,38.32,38.25,9
trace00000124,span00000124,,2025-02-01T09:00:30+00:00,api-server,/handle,redis,/cache,1.29,1.2,9
trace00000125,span00000125,,2025-02-01T09:00:31+00:00,load-balancer,/,api-server,/handle,1.88,1.8,10
trace00000126,span00000126,,2025-02-01T09:00:31+00:00,api-server,/handle,auth-service,/validate,5.65,5.63,10
trace00000127,span00000127,,2025-02-01T09:00:31+00:00,api-server,/handle,postgres,/query,18.58,18.59,10
trace00000128,span00000128,,2025-02-01T09:00:31+00:00,api-server,/handle,redis,/cache,1.31,1.24,10
trace00000129,span00000129,,2025-02-01T09:00:32+00:00,load-balancer,/,api-server,/handle,1.8,1.79,9
trace00000130,span00000130,,2025-02-01T09:00:32+00:00,api-server,/handle,auth-service,/validate,8.2,8.18,9
trace00000131,span00000131,,2025-02-01T09:00:32+00:00,api-server,/handle,postgres,/query,19.21,19.19,9
trace00000132,span00000132,,2025-02-01T09:00:32+00:00,api-server,/handle,redis,/cache,1.19,1.15,9
trace00000133,span00000133,,2025-02-01T09:00:33+00:00,load-balancer,/,api-server,/handle,1.47,1.42,11
trace00000134,span00000134,,2025-02-01T09:00:33+00:00,api-server,/handle,auth-service,/validate,8.81,8.89,11
trace00000135,span00000135,,2025-02-01T09:00:33+00:00,api-server,/handle,postgres,/query,24.07,24.04,11
trace00000136,span00000136,,2025-02-01T09:00:33+00:00,api-server,/handle,redis,/cache,1.27,1.33,11
trace00000137,span00000137,,2025-02-01T09:00:34+00:00,load-balancer,/,api-server,/handle,1.95,1.91,9
trace00000138,span00000138,,2025-02-01T09:00:34+00:00,api-server,/handle,auth-service,/validate,11.73,11.77,9
trace00000139,span00000139,,2025-02-01T09:00:34+00:00,api-server,/handle,postgres,/query,18.53,18.43,9
trace00000140,span00000140,,2025-02-01T09:00:34+00:00,api-server,/handle,redis,/cache,1.77,1.77,9
trace00000141,span00000141,,2025-02-01T09:00:35+00:00,load-balancer,/,api-server,/handle,2.21,2.3,9
trace00000142,span00000142,,2025-02-01T09:00:35+00:00,api-server,/handle,auth-service,/validate,6.46,6.48,9
trace00000143,span00000143,,2025-02-01T09:00:35+00:00,api-server,/handle,postgres,/query,19.27,19.31,9
trace00000144,span00000144,,2025-02-01T09:00:35+00:00,api-server,/handle,redis,/cache,1.12,1.11,9
trace00000145,span00000145,,2025-02-01T09:00:36+00:00,load-balancer,/,api-server,/handle,2.25,2.34,8
trace00000146,span00000146,,2025-02-01T09:00:36+00:00,api-server,/handle,auth-service,/validate,7.05,7.15,8
trace00000147,span00000147,,2025-02-01T09:00:36+00:00,api-server,/handle,postgres,/query,31.37,31.4,8
trace00000148,span00000148,,2025-02-01T09:00:36+00:00,api-server,/handle,redis,/cache,1.54,1.56,8
trace00000149,span00000149,,2025-02-01T09:00:37+00:00,load-balancer,/,api-server,/handle,2.6,2.53,10
trace00000150,span00000150,,2025-02-01T09:00:37+00:00,api-server,/handle,auth-service,/validate,7.6,7.58,10
trace00000151,span00000151,,2025-02-01T09:00:37+00:00,api-server,/handle,postgres,/query,18.54,18.57,10
trace00000152,span00000152,,2025-02-01T09:00:37+00:00,api-server,/handle,redis,/cache,1.13,1.17,10
trace00000153,span00000153,,2025-02-01T09:00:38+00:00,load-balancer,/,api-server,/handle,2.11,2.02,11
trace00000154,span00000154,,2025-02-01T09:00:38+00:00,api-server,/handle,auth-service,/validate,9.58,9.51,11
trace00000155,span00000155,,2025-02-01T09:00:38+00:00,api-server,/handle,postgres,/query,38.46,38.43,11
trace00000156,span00000156,,2025-02-01T09:00:38+00:00,api-server,/handle,redis,/cache,1.89,1.94,11
trace00000157,span00000157,,2025-02-01T09:00:39+00:00,load-balancer,/,api-server,/handle,2.36,2.3,9
trace00000158,span00000158,,2025-02-01T09:00:39+00:00,api-server,/handle,auth-service,/validate,8.27,8.27,9
trace00000159,span00000159,,2025-02-01T09:00:39+00:00,api-server,/handle,postgres,/query,22.87,22.77,9
trace00000160,span00000160,,2025-02-01T09:00:39+00:00,api-server,/handle,redis,/cache,1.54,1.53,9
trace00000161,span00000161,,2025-02-01T09:00:40+00:00,load-balancer,/,api-server,/handle,2.3,2.24,10
trace00000162,span00000162,,2025-02-01T09:00:40+00:00,api-server,/handle,auth-service,/validate,8.95,8.95,10
trace00000163,span00000163,,2025-02-01T09:00:40+00:00,api-server,/handle,postgres,/query,24.96,24.89,10
trace00000164,span00000164,,2025-02-01T09:00:40+00:00,api-server,/handle,redis,/cache,1.2,1.17,10
trace00000165,span00000165,,2025-02-01T09:00:41+00:00,load-balancer,/,api-server,/handle,1.7,1.6,10
trace00000166,span00000166,,2025-02-01T09:00:41+00:00,api-server,/handle,auth-service,/validate,9.88,9.86,10
trace00000167,span00000167,,2025-02-01T09:00:41+00:00,api-server,/handle,postgres,/query,32.36,32.34,10
trace00000168,span00000168,,2025-02-01T09:00:41+00:00,api-server,/handle,redis,/cache,1.23,1.19,10
trace00000169,span00000169,,2025-02-01T09:00:42+00:00,load-balancer,/,api-server,/handle,2.9,2.84,11
trace00000170,span00000170,,2025-02-01T09:00:42+00:00,api-server,/handle,auth-service,/validate,10.56,10.61,11
trace00000171,span00000171,,2025-02-01T09:00:42+00:00,api-server,/handle,postgres,/query,19.09,19.09,11
trace00000172,span00000172,,2025-02-01T09:00:42+00:00,api-server,/handle,redis,/cache,1.33,1.28,11
trace00000173,span00000173,,2025-02-01T09:00:43+00:00,load-balancer,/,api-server,/handle,1.99,2.06,9
trace00000174,span00000174,,2025-02-01T09:00:43+00:00,api-server,/handle,auth-service,/validate,9.07,9.07,9
trace00000175,span00000175,,2025-02-01T09:00:43+00:00,api-server,/handle,postgres,/query,125.26,125.33,9
trace00000176,span00000176,,2025-02-01T09:00:43+00:00,api-server,/handle,redis,/cache,0.91,0.83,9
trace00000177,span00000177,,2025-02-01T09:00:44+00:00,load-balancer,/,api-server,/handle,2.12,2.1,12
trace00000178,span00000178,,2025-02-01T09:00:44+00:00,api-server,/handle,auth-service,/validate,9.48,9.43,12
trace00000179,span00000179,,2025-02-01T09:00:44+00:00,api-server,/handle,postgres,/query,21.21,21.14,12
trace00000180,span00000180,,2025-02-01T09:00:44+00:00,api-server,/handle,redis,/cache,1.7,1.68,12
trace00000181,span00000181,,2025-02-01T09:00:45+00:00,load-balancer,/,api-server,/handle,1.94,2.02,8
trace00000182,span00000182,,2025-02-01T09:00:45+00:00,api-server,/handle,auth-service,/validate,11.41,11.36,8
trace00000183,span00000183,,2025-02-01T09:00:45+00:00,api-server,/handle,postgres,/query,30.83,30.82,8
trace00000184,span00000184,,2025-02-01T09:00:45+00:00,api-server,/handle,redis,/cache,1.11,1.13,8
trace00000185,span00000185,,2025-02-01T09:00:46+00:00,load-balancer,/,api-server,/handle,2.08,2.07,10
trace00000186,span00000186,,2025-02-01T09:00:46+00:00,api-server,/handle,auth-service,/validate,6.15,6.24,10
trace00000187,span00000187,,2025-02-01T09:00:46+00:00,api-server,/handle,postgres,/query,30.74,30.74,10
trace00000188,span00000188,,2025-02-01T09:00:46+00:00,api-server,/handle,redis,/cache,2.24,2.14,10
trace00000189,span00000189,,2025-02-01T09:00:47+00:00,load-balancer,/,api-server,/handle,1.61,1.66,10
trace00000190,span00000190,,2025-02-01T09:00:47+00:00,api-server,/handle,auth-service,/validate,8.95,8.85,10
trace00000191,span00000191,,2025-02-01T09:00:47+00:00,api-server,/handle,postgres,/query,25.81,25.84,10
trace00000192,span00000192,,2025-02-01T09:00:47+00:00,api-server,/handle,redis,/cache,1.52,1.52,10
trace00000193,span00000193,,2025-02-01T09:00:48+00:00,load-balancer,/,api-server,/handle,1.72,1.64,10
trace00000194,span00000194,,2025-02-01T09:00:48+00:00,api-server,/handle,auth-service,/validate,6.61,6.54,10
trace00000195,span00000195,,2025-02-01T09:00:48+00:00,api-server,/handle,postgres,/query,31.34,31.28,10
trace00000196,span00000196,,2025-02-01T09:00:48+00:00,api-server,/handle,redis,/cache,1.08,1.11,10
trace00000197,span00000197,,2025-02-01T09:00:49+00:00,load-balancer,/,api-server,/handle,2.25,2.34,9
trace00000198,span00000198,,2025-02-01T09:00:49+00:00,api-server,/handle,auth-service,/validate,7.62,7.65,9
trace00000199,span00000199,,2025-02-01T09:00:49+00:00,api-server,/handle,postgres,/query,23.33,23.27,9
trace00000200,span00000200,,2025-02-01T09:00:49+00:00,api-server,/handle,redis,/cache,1.08,1.12,9
trace00000201,span00000201,,2025-02-01T09:00:50+00:00,load-balancer,/,api-server,/handle,2.9,2.93,10
trace00000202,span00000202,,2025-02-01T09:00:50+00:00,api-server,/handle,auth-service,/validate,8.5,8.41,10
trace00000203,span00000203,,2025-02-01T09:00:50+00:00,api-server,/handle,postgres,/query,23.7,23.78,10
trace00000204,span00000204,,2025-02-01T09:00:50+00:00,api-server,/handle,redis,/cache,1.46,1.37,10
trace00000205,span00000205,,2025-02-01T09:00:51+00:00,load-balancer,/,api-server,/handle,1.69,1.78,9
trace00000206,span00000206,,2025-02-01T09:00:51+00:00,api-server,/handle,auth-service,/validate,6.54,6.45,9
trace00000207,span00000207,,2025-02-01T09:00:51+00:00,api-server,/handle,postgres,/query,34.37,34.35,9
trace00000208,span00000208,,2025-02-01T09:00:51+00:00,api-server,/handle,redis,/cache,1.78,1.74,9
trace00000209,span00000209,,2025-02-01T09:00:52+00:00,load-balancer,/,api-server,/handle,1.95,1.89,9
trace00000210,span00000210,,2025-02-01T09:00:52+00:00,api-server,/handle,auth-service,/validate,5.76,5.71,9
trace00000211,span00000211,,2025-02-01T09:00:52+00:00,api-server,/handle,postgres,/query,25.9,25.98,9
trace00000212,span00000212,,2025-02-01T09:00:52+00:00,api-server,/handle,redis,/cache,1.29,1.2,9
trace00000213,span00000213,,2025-02-01T09:00:53+00:00,load-balancer,/,api-server,/handle,1.65,1.68,11
trace00000214,span00000214,,2025-02-01T09:00:53+00:00,api-server,/handle,auth-service,/validate,8.72,8.76,11
trace00000215,span00000215,,2025-02-01T09:00:53+00:00,api-server,/handle,postgres,/query,23.11,23.18,11
trace00000216,span00000216,,2025-02-01T09:00:53+00:00,api-server,/handle,redis,/cache,1.3,1.36,11
trace00000217,span00000217,,2025-02-01T09:00:54+00:00,load-balancer,/,api-server,/handle,2.35,2.26,8
trace00000218,span00000218,,2025-02-01T09:00:54+00:00,api-server,/handle,auth-service,/validate,7.78,7.79,8
trace00000219,span00000219,,2025-02-01T09:00:54+00:00,api-server,/handle,postgres,/query,25.23,25.17,8
trace00000220,span00000220,,2025-02-01T09:00:54+00:00,api-server,/handle,redis,/cache,1.54,1.52,8
trace00000221,span00000221,,2025-02-01T09:00:55+00:00,load-balancer,/,api-server,/handle,1.14,1.12,9
trace00000222,span00000222,,2025-02-01T09:00:55+00:00,api-server,/handle,auth-service,/validate,7.84,7.74,9
trace00000223,span00000223,,2025-02-01T09:00:55+00:00,api-server,/handle,postgres,/query,19.75,19.82,9
trace00000224,span00000224,,2025-02-01T09:00:55+00:00,api-server,/handle,redis,/cache,1.58,1.67,9
trace00000225,span00000225,,2025-02-01T09:00:56+00:00,load-balancer,/,api-server,/handle,2.39,2.39,9
trace00000226,span00000226,,2025-02-01T09:00:56+00:00,api-server,/handle,auth-service,/validate,5.76,5.85,9
trace00000227,span00000227,,2025-02-01T09:00:56+00:00,api-server,/handle,postgres,/query,20.56,20.61,9
trace00000228,span00000228,,2025-02-01T09:00:56+00:00,api-server,/handle,redis,/cache,1.15,1.18,9
trace00000229,span00000229,,2025-02-01T09:00:57+00:00,load-balancer,/,api-server,/handle,1.67,1.57,10
trace00000230,span00000230,,2025-02-01T09:00:57+00:00,api-server,/handle,auth-service,/validate,8.36,8.28,10
trace00000231,span00000231,,2025-02-01T09:00:57+00:00,api-server,/handle,postgres,/query,32.85,32.9,10
trace00000232,span00000232,,2025-02-01T09:00:57+00:00,api-server,/handle,redis,/cache,1.12,1.09,10
trace00000233,span00000233,,2025-02-01T09:00:58+00:00,load-balancer,/,api-server,/handle,2.23,2.27,10
trace00000234,span00000234,,2025-02-01T09:00:58+00:00,api-server,/handle,auth-service,/validate,7.99,8.07,10
trace00000235,span00000235,,2025-02-01T09:00:58+00:00,api-server,/handle,postgres,/query,27.59,27.56,10
trace00000236,span00000236,,2025-02-01T09:00:58+00:00,api-server,/handle,redis,/cache,1.35,1.45,10
trace00000237,span00000237,,2025-02-01T09:00:59+00:00,load-balancer,/,api-server,/handle,1.36,1.37,9
trace00000238,span00000238,,2025-02-01T09:00:59+00:00,api-server,/handle,auth-service,/validate,8.5,8.55,9
trace00000239,span00000239,,2025-02-01T09:00:59+00:00,api-server,/handle,postgres,/query,22.97,23.06,9
trace00000240,span00000240,,2025-02-01T09:00:59+00:00,api-server,/handle,redis,/cache,1.73,1.69,9
trace00000241,span00000241,,2025-02-01T09:01:00+00:00,load-balancer,/,api-server,/handle,2.56,2.54,10
trace00000242,span00000242,,2025-02-01T09:01:00+00:00,api-server,/handle,auth-service,/validate,13.81,13.76,10
trace00000243,span00000243,,2025-02-01T09:01:00+00:00,api-server,/handle,postgres,/query,27.25,27.25,10
trace00000244,span00000244,,2025-02-01T09:01:00+00:00,api-server,/handle,redis,/cache,1.31,1.29,10
trace00000245,span00000245,,2025-02-01T09:01:01+00:00,load-balancer,/,api-server,/handle,2.22,2.27,11
trace00000246,span00000246,,2025-02-01T09:01:01+00:00,api-server,/handle,auth-service,/validate,5.78,5.74,11
trace00000247,span00000247,,2025-02-01T09:01:01+00:00,api-server,/handle,postgres,/query,21.92,21.94,11
trace00000248,span00000248,,2025-02-01T09:01:01+00:00,api-server,/handle,redis,/cache,2.04,2.11,11
trace00000249,span00000249,,2025-02-01T09:01:02+00:00,load-balancer,/,api-server,/handle,1.59,1.51,11
trace00000250,span00000250,,2025-02-01T09:01:02+00:00,api-server,/handle,auth-service,/validate,7.16,7.12,11
trace00000251,span00000251,,2025-02-01T09:01:02+00:00,api-server,/handle,postgres,/query,28.17,28.16,11
trace00000252,span00000252,,2025-02-01T09:01:02+00:00,api-server,/handle,redis,/cache,1.79,1.86,11
trace00000253,span00000253,,2025-02-01T09:01:03+00:00,load-balancer,/,api-server,/handle,2.13,2.17,12
