traceId,spanId,parentSpanId,timestamp,srcService,srcRoute,dstService,dstRoute,latency_ms,latency,rps
trace00000046,span00000046,,2025-01-15T10:00:15+00:00,api-gateway,/v1/users,cache-service,/get,4.34,4.32,10
trace00000047,span00000047,,2025-01-15T10:00:15+00:00,api-gateway,/v1/users,db-service,/query,13.55,13.56,10
trace00000048,span00000048,,2025-01-15T10:00:15+00:00,api-gateway,/v1/orders,inventory-service,/check,19.01,18.91,10
trace00000049,span00000049,,2025-01-15T10:00:16+00:00,api-gateway,/v1/users,cache-service,/get,4.24,4.16,9
trace00000050,span00000050,,2025-01-15T10:00:16+00:00,api-gateway,/v1/users,db-service,/query,14.66,14.64,9
trace00000051,span00000051,,2025-01-15T10:00:16+00:00,api-gateway,/v1/orders,inventory-service,/check,16.54,16.56,9
trace00000052,span00000052,,2025-01-15T10:00:17+00:00,api-gateway,/v1/users,cache-service,/get,5.23,5.24,8
trace00000053,span00000053,,2025-01-15T10:00:17+00:00,api-gateway,/v1/users,db-service,/query,18.54,18.64,8
trace00000054,span00000054,,2025-01-15T10:00:17+00:00,api-gateway,/v1/orders,inventory-service,/check,17.38,17.31,8
trace00000055,span00000055,,2025-01-15T10:00:18+00:00,api-gateway,/v1/users,cache-service,/get,3.99,3.92,8
trace00000056,span00000056,,2025-01-15T10:00:18+00:00,api-gateway,/v1/users,db-service,/query,19.36,19.4,8
trace00000057,span00000057,,2025-01-15T10:00:18+00:00,api-gateway,/v1/orders,inventory-service,/check,21.89,21.93,8
trace00000058,span00000058,,2025-01-15T10:00:19+00:00,api-gateway,/v1/users,cache-service,/get,5.31,5.29,10
trace00000059,span00000059,,2025-01-15T10:00:19+00:00,api-gateway,/v1/users,db-service,/query,21.99,22.0,10
trace00000060,span00000060,,2025-01-15T10:00:19+00:00,api-gateway,/v1/orders,inventory-service,/check,18.25,18.3,10
trace00000061,span00000061,,2025-01-15T10:00:20+00:00,api-gateway,/v1/users,cache-service,/get,4.3,4.25,9
trace00000062,span00000062,,2025-01-15T10:00:20+00:00,api-gateway,/v1/users,db-service,/query,14.42,14.34,9
trace00000063,span00000063,,2025-01-15T10:00:20+00:00,api-gateway,/v1/orders,inventory-service,/check,22.79,22.72,9
trace00000064,span00000064,,2025-01-15T10:00:21+00:00,api-gateway,/v1/users,cache-service,/get,5.68,5.73,8
trace00000065,span00000065,,2025-01-15T10:00:21+00:00,api-gateway,/v1/users,db-service,/query,13.54,13.55,8
trace00000066,span00000066,,2025-01-15T10:00:21+00:00,api-gateway,/v1/orders,inventory-service,/check,18.26,18.27,8
trace00000067,span00000067,,2025-01-15T10:00:22+00:00,api-gateway,/v1/users,cache-service,/get,7.46,7.4,8
trace00000068,span00000068,,2025-01-15T10:00:22+00:00,api-gateway,/v1/users,db-service,/query,22.31,22.32,8
trace00000069,span00000069,,2025-01-15T10:00:22+00:00,api-gateway,/v1/orders,inventory-service,/check,20.8,20.75,8
trace00000070,span00000070,,2025-01-15T10:00:23+00:00,api-gateway,/v1/users,cache-service,/get,3.89,3.92,9
trace00000071,span00000071,,2025-01-15T10:00:23+00:00,api-gateway,/v1/users,db-service,/query,13.3,13.39,9
trace00000072,span00000072,,2025-01-15T10:00:23+00:00,api-gateway,/v1/orders,inventory-service,/check,20.08,19.99,9
trace00000073,span00000073,,2025-01-15T10:00:24+00:00,api-gateway,/v1/users,cache-service,/get,3.46,3.48,10
trace00000074,span00000074,,2025-01-15T10:00:24+00:00,api-gateway,/v1/users,db-service,/query,13.36,13.46,10
trace00000075,span00000075,,2025-01-15T10:00:24+00:00,api-gateway,/v1/orders,inventory-service,/check,21.44,21.44,10
trace00000076,span00000076,,2025-01-15T10:00:25+00:00,api-gateway,/v1/users,cache-service,/get,6.82,6.86,11
trace00000077,span00000077,,2025-01-15T10:00:25+00:00,api-gateway,/v1/users,db-service,/query,8.62,8.57,11
trace00000078,span00000078,,2025-01-15T10:00:25+00:00,api-gateway,/v1/orders,inventory-service,/check,23.23,23.16,11
trace00000079,span00000079,,2025-01-15T10:00:26+00:00,api-gateway,/v1/users,cache-service,/get,4.71,4.66,9
trace00000080,span00000080,,2025-01-15T10:00:26+00:00,api-gateway,/v1/users,db-service,/query,17.83,17.76,9
trace00000081,span00000081,,2025-01-15T10:00:26+00:00,api-gateway,/v1/orders,inventory-service,/check,22.66,22.64,9
trace00000082,span00000082,,2025-01-15T10:00:27+00:00,api-gateway,/v1/users,cache-service,/get,6.17,6.09,10
trace00000083,span00000083,,2025-01-15T10:00:27+00:00,api-gateway,/v1/users,db-service,/query,12.49,12.44,10
trace00000084,span00000084,,2025-01-15T10:00:27+00:00,api-gateway,/v1/orders,inventory-service,/check,22.92,22.99,10
trace00000085,span00000085,,2025-01-15T10:00:28+00:00,api-gateway,/v1/users,cache-service,/get,3.68,3.72,10
trace00000086,span00000086,,2025-01-15T10:00:28+00:00,api-gateway,/v1/users,db-service,/query,17.42,17.34,10
trace00000087,span00000087,,2025-01-15T10:00:28+00:00,api-gateway,/v1/orders,inventory-service,/check,19.88,19.94,10
trace00000088,span00000088,,2025-01-15T10:00:29+00:00,api-gateway,/v1/users,cache-service,/get,4.43,4.52,8
trace00000089,span00000089,,2025-01-15T10:00:29+00:00,api-gateway,/v1/users,db-service,/query,13.05,13.03,8
trace00000090,span00000090,,2025-01-15T10:00:29+00:00,api-gateway,/v1/orders,inventory-service,/check,18.99,19.09,8
trace00000091,span00000091,,2025-01-15T10:00:30+00:00,api-gateway,/v1/users,cache-service,/get,4.05,3.99,11
trace00000092,span00000092,,2025-01-15T10:00:30+00:00,api-gateway,/v1/users,db-service,/query,18.13,18.07,11
trace00000093,span00000093,,2025-01-15T10:00:30+00:00,api-gateway,/v1/orders,inventory-service,/check,26.95,26.86,11
trace00000094,span00000094,,2025-01-15T10:00:31+00:00,api-gateway,/v1/users,cache-service,/get,4.01,3.99,10
trace00000095,span00000095,,2025-01-15T10:00:31+00:00,api-gateway,/v1/users,db-service,/query,17.72,17.68,10
trace00000096,span00000096,,2025-01-15T10:00:31+00:00,api-gateway,/v1/orders,inventory-service,/check,19.93,19.92,10
trace00000097,span00000097,,2025-01-15T10:00:32+00:00,api-gateway,/v1/users,cache-service,/get,6.73,6.71,8
trace00000098,span00000098,,2025-01-15T10:00:32+00:00,api-gateway,/v1/users,db-service,/query,13.89,13.97,8
trace00000099,span00000099,,2025-01-15T10:00:32+00:00,api-gateway,/v1/orders,inventory-service,/check,26.12,26.17,8
trace00000100,span00000100,,2025-01-15T10:00:33+00:00,api-gateway,/v1/users,cache-service,/get,6.92,6.95,11
trace00000101,span00000101,,2025-01-15T10:00:33+00:00,api-gateway,/v1/users,db-service,/query,10.61,10.52,11
trace00000102,span00000102,,2025-01-15T10:00:33+00:00,api-gateway,/v1/orders,inventory-service,/check,18.57,18.55,11
trace00000103,span00000103,,2025-01-15T10:00:34+00:00,api-gateway,/v1/users,cache-service,/get,4.22,4.26,8
trace00000104,span00000104,,2025-01-15T10:00:34+00:00,api-gateway,/v1/users,db-service,/query,15.71,15.65,8
trace00000105,span00000105,,2025-01-15T10:00:34+00:00,api-gateway,/v1/orders,inventory-service,/check,18.94,18.95,8
trace00000106,span00000106,,2025-01-15T10:00:35+00:00,api-gateway,/v1/users,cache-service,/get,5.56,5.65,11
trace00000107,span00000107,,2025-01-15T10:00:35+00:00,api-gateway,/v1/users,db-service,/query,14.16,14.13,11
trace00000108,span00000108,,2025-01-15T10:00:35+00:00,api-gateway,/v1/orders,inventory-service,/check,22.8,22.76,11
trace00000109,span00000109,,2025-01-15T10:00:36+00:00,api-gateway,/v1/users,cache-service,/get,4.28,4.22,12
trace00000110,span00000110,,2025-01-15T10:00:36+00:00,api-gateway,/v1/users,db-service,/query,18.11,18.17,12
trace00000111,span00000111,,2025-01-15T10:00:36+00:00,api-gateway,/v1/orders,inventory-service,/check,19.61,19.7,12
trace00000112,span00000112,,2025-01-15T10:00:37+00:00,api-gateway,/v1/users,cache-service,/get,4.57,4.64,12
trace00000113,span00000113,,2025-01-15T10:00:37+00:00,api-gateway,/v1/users,db-service,/query,10.85,10.91,12
trace00000114,span00000114,,2025-01-15T10:00:37+00:00,api-gateway,/v1/orders,inventory-service,/check,17.98,18.06,12
trace00000115,span00000115,,2025-01-15T10:00:38+00:00,api-gateway,/v1/users,cache-service,/get,5.3,5.27,16
trace00000116,span00000116,,2025-01-15T10:00:38+00:00,api-gateway,/v1/users,db-service,/query,18.79,18.73,16
trace00000117,span00000117,,2025-01-15T10:00:38+00:00,api-gateway,/v1/orders,inventory-service,/check,17.33,17.27,16
trace00000118,span00000118,,2025-01-15T10:00:39+00:00,api-gateway,/v1/users,cache-service,/get,4.13,4.2,17
trace00000119,span00000119,,2025-01-15T10:00:39+00:00,api-gateway,/v1/users,db-service,/query,14.91,14.86,17
trace00000120,span00000120,,2025-01-15T10:00:39+00:00,api-gateway,/v1/orders,inventory-service,/check,25.27,25.23,17
trace00000121,span00000121,,2025-01-15T10:00:40+00:00,api-gateway,/v1/users,cache-service,/get,5.08,5.11,22
trace00000122,span00000122,,2025-01-15T10:00:40+00:00,api-gateway,/v1/users,db-service,/query,18.62,18.67,22
trace00000123,span00000123,,2025-01-15T10:00:40+00:00,api-gateway,/v1/orders,inventory-service,/check,23.87,23.82,22
trace00000124,span00000124,,2025-01-15T10:00:41+00:00,api-gateway,/v1/users,cache-service,/get,6.13,6.12,18
trace00000125,span00000125,,2025-01-15T10:00:41+00:00,api-gateway,/v1/users,db-service,/query,15.89,15.92,18
trace00000126,span00000126,,2025-01-15T10:00:41+00:00,api-gateway,/v1/orders,inventory-service,/check,127.5,127.41,18
trace00000127,span00000127,,2025-01-15T10:00:42+00:00,api-gateway,/v1/users,cache-service,/get,5.02,5.08,23
trace00000128,span00000128,,2025-01-15T10:00:42+00:00,api-gateway,/v1/users,db-service,/query,15.53,15.56,23
trace00000129,span00000129,,2025-01-15T10:00:42+00:00,api-gateway,/v1/orders,inventory-service,/check,22.4,22.34,23
trace00000130,span00000130,,2025-01-15T10:00:43+00:00,api-gateway,/v1/users,cache-service,/get,6.86,6.81,26
trace00000131,span00000131,,2025-01-15T10:00:43+00:00,api-gateway,/v1/users,db-service,/query,9.18,9.25,26
trace00000132,span00000132,,2025-01-15T10:00:43+00:00,api-gateway,/v1/orders,inventory-service,/check,25.04,25.04,26
trace00000133,span00000133,,2025-01-15T10:00:44+00:00,api-gateway,/v1/users,cache-service,/get,4.67,4.66,26
trace00000134,span00000134,,2025-01-15T10:00:44+00:00,api-gateway,/v1/users,db-service,/query,13.93,13.88,26
trace00000135,span00000135,,2025-01-15T10:00:44+00:00,api-gateway,/v1/orders,inventory-service,/check,22.48,22.5,26
trace00000136,span00000136,,2025-01-15T10:00:45+00:00,api-gateway,/v1/users,cache-service,/get,4.58,4.57,32
trace00000137,span00000137,,2025-01-15T10:00:45+00:00,api-gateway,/v1/users,db-service,/query,11.58,11.54,32
trace00000138,span00000138,,2025-01-15T10:00:45+00:00,api-gateway,/v1/orders,inventory-service,/check,16.14,16.07,32
trace00000139,span00000139,,2025-01-15T10:00:46+00:00,api-gateway,/v1/users,cache-service,/get,7.42,7.36,33
trace00000140,span00000140,,2025-01-15T10:00:46+00:00,api-gateway,/v1/users,db-service,/query,11.88,11.86,33
trace00000141,span00000141,,2025-01-15T10:00:46+00:00,api-gateway,/v1/orders,inventory-service,/check,22.64,22.68,33
trace00000142,span00000142,,2025-01-15T10:00:47+00:00,api-gateway,/v1/users,cache-service,/get,5.14,5.13,35
trace00000143,span00000143,,2025-01-15T10:00:47+00:00,api-gateway,/v1/users,db-service,/query,14.95,14.87,35
trace00000144,span00000144,,2025-01-15T10:00:47+00:00,api-gateway,/v1/orders,inventory-service,/check,17.07,17.06,35
trace00000145,span00000145,,2025-01-15T10:00:48+00:00,api-gateway,/v1/users,cache-service,/get,4.12,4.14,30
trace00000146,span00000146,,2025-01-15T10:00:48+00:00,api-gateway,/v1/users,db-service,/query,13.16,13.25,30
trace00000147,span00000147,,2025-01-15T10:00:48+00:00,api-gateway,/v1/orders,inventory-service,/check,22.07,22.13,30
trace00000148,span00000148,,2025-01-15T10:00:49+00:00,api-gateway,/v1/users,cache-service,/get,4.04,4.09,30
trace00000149,span00000149,,2025-01-15T10:00:49+00:00,api-gateway,/v1/users,db-service,/query,13.47,13.44,30
trace00000150,span00000150,,2025-01-15T10:00:49+00:00,api-gateway,/v1/orders,inventory-service,/check,18.43,18.47,30
trace00000151,span00000151,,2025-01-15T10:00:50+00:00,api-gateway,/v1/users,cache-service,/get,7.16,7.11,27
trace00000152,span00000152,,2025-01-15T10:00:50+00:00,api-gateway,/v1/users,db-service,/query,12.65,12.65,27
trace00000153,span00000153,,2025-01-15T10:00:50+00:00,api-gateway,/v1/orders,inventory-service,/check,15.35,15.39,27
trace00000154,span00000154,,2025-01-15T10:00:51+00:00,api-gateway,/v1/users,cache-service,/get,4.12,4.12,28
trace00000155,span00000155,,2025-01-15T10:00:51+00:00,api-gateway,/v1/users,db-service,/query,14.66,14.63,28
trace00000156,span00000156,,2025-01-15T10:00:51+00:00,api-gateway,/v1/orders,inventory-service,/check,21.32,21.41,28
trace00000157,span00000157,,2025-01-15T10:00:52+00:00,api-gateway,/v1/users,cache-service,/get,5.47,5.46,34
trace00000158,span00000158,,2025-01-15T10:00:52+00:00,api-gateway,/v1/users,db-service,/query,12.84,12.75,34
trace00000159,span00000159,,2025-01-15T10:00:52+00:00,api-gateway,/v1/orders,inventory-service,/check,17.52,17.58,34
trace00000160,span00000160,,2025-01-15T10:00:53+00:00,api-gateway,/v1/users,cache-service,/get,4.28,4.28,28
trace00000161,span00000161,,2025-01-15T10:00:53+00:00,api-gateway,/v1/users,db-service,/query,8.65,8.64,28
trace00000162,span00000162,,2025-01-15T10:00:53+00:00,api-gateway,/v1/orders,inventory-service,/check,18.53,18.53,28
trace00000163,span00000163,,2025-01-15T10:00:54+00:00,api-gateway,/v1/users,cache-service,/get,4.2,4.29,28
trace00000164,span00000164,,2025-01-15T10:00:54+00:00,api-gateway,/v1/users,db-service,/query,25.13,25.03,28
trace00000165,span00000165,,2025-01-15T10:00:54+00:00,api-gateway,/v1/orders,inventory-service,/check,23.46,23.45,28
trace00000166,span00000166,,2025-01-15T10:00:55+00:00,api-gateway,/v1/users,cache-service,/get,5.03,4.94,28
trace00000167,span00000167,,2025-01-15T10:00:55+00:00,api-gateway,/v1/users,db-service,/query,16.92,16.82,28
trace00000168,span00000168,,2025-01-15T10:00:55+00:00,api-gateway,/v1/orders,inventory-service,/check,24.39,24.31,28
trace00000169,span00000169,,2025-01-15T10:00:56+00:00,api-gateway,/v1/users,cache-service,/get,6.66,6.58,30
trace00000170,span00000170,,2025-01-15T10:00:56+00:00,api-gateway,/v1/users,db-service,/query,82.86,82.94,30
trace00000171,span00000171,,2025-01-15T10:00:56+00:00,api-gateway,/v1/orders,inventory-service,/check,19.69,19.79,30
trace00000172,span00000172,,2025-01-15T10:00:57+00:00,api-gateway,/v1/users,cache-service,/get,4.74,4.65,32
trace00000173,span00000173,,2025-01-15T10:00:57+00:00,api-gateway,/v1/users,db-service,/query,18.3,18.23,32
trace00000174,span00000174,,2025-01-15T10:00:57+00:00,api-gateway,/v1/orders,inventory-service,/check,14.61,14.66,32
trace00000175,span00000175,,2025-01-15T10:00:58+00:00,api-gateway,/v1/users,cache-service,/get,4.38,4.35,28
trace00000176,span00000176,,2025-01-15T10:00:58+00:00,api-gateway,/v1/users,db-service,/query,19.52,19.54,28
trace00000177,span00000177,,2025-01-15T10:00:58+00:00,api-gateway,/v1/orders,inventory-service,/check,15.52,15.62,28
trace00000178,span00000178,,2025-01-15T10:00:59+00:00,api-gateway,/v1/users,cache-service,/get,6.4,6.35,25
trace00000179,span00000179,,2025-01-15T10:00:59+00:00,api-gateway,/v1/users,db-service,/query,19.54,19.49,25
trace00000180,span00000180,,2025-01-15T10:00:59+00:00,api-gateway,/v1/orders,inventory-service,/check,16.84,16.91,25
trace00000181,span00000181,,2025-01-15T10:01:00+00:00,api-gateway,/v1/users,cache-service,/get,7.3,7.39,31
trace00000182,span00000182,,2025-01-15T10:01:00+00:00,api-gateway,/v1/users,db-service,/query,14.47,14.41,31
trace00000183,span00000183,,2025-01-15T10:01:00+00:00,api-gateway,/v1/orders,inventory-service,/check,15.79,15.75,31
trace00000184,span00000184,,2025-01-15T10:01:01+00:00,api-gateway,/v1/users,cache-service,/get,5.86,5.84,33
trace00000185,span00000185,,2025-01-15T10:01:01+00:00,api-gateway,/v1/users,db-service,/query,10.82,10.87,33
trace00000186,span00000186,,2025-01-15T10:01:01+00:00,api-gateway,/v1/orders,inventory-service,/check,25.69,25.63,33
trace00000187,span00000187,,2025-01-15T10:01:02+00:00,api-gateway,/v1/users,cache-service,/get,3.86,3.9,32
trace00000188,span00000188,,2025-01-15T10:01:02+00:00,api-gateway,/v1/users,db-service,/query,20.57,20.66,32
trace00000189,span00000189,,2025-01-15T10:01:02+00:00,api-gateway,/v1/orders,inventory-service,/check,18.59,18.64,32
trace00000190,span00000190,,2025-01-15T10:01:03+00:00,api-gateway,/v1/users,cache-service,/get,19.76,19.75,26
trace00000191,span00000191,,2025-01-15T10:01:03+00:00,api-gateway,/v1/users,db-service,/query,23.99,24.03,26
trace00000192,span00000192,,2025-01-15T10:01:03+00:00,api-gateway,/v1/orders,inventory-service,/check,25.6,25.63,26
trace00000193,span00000193,,2025-01-15T10:01:04+00:00,api-gateway,/v1/users,cache-service,/get,4.51,4.53,29
trace00000194,span00000194,,2025-01-15T10:01:04+00:00,api-gateway,/v1/users,db-service,/query,12.61,12.7,29
trace00000195,span00000195,,2025-01-15T10:01:04+00:00,api-gateway,/v1/orders,inventory-service,/check,19.28,19.38,29
trace00000196,span00000196,,2025-01-15T10:01:05+00:00,api-gateway,/v1/users,cache-service,/get,3.95,3.94,30
trace00000197,span00000197,,2025-01-15T10:01:05+00:00,api-gateway,/v1/users,db-service,/query,18.67,18.75,30
trace00000198,span00000198,,2025-01-15T10:01:05+00:00,api-gateway,/v1/orders,inventory-service,/check,23.22,23.16,30
trace00000199,span00000199,,2025-01-15T10:01:06+00:00,api-gateway,/v1/users,cache-service,/get,4.11,4.15,27
trace00000200,span00000200,,2025-01-15T10:01:06+00:00,api-gateway,/v1/users,db-service,/query,20.68,20.62,27
trace00000201,span00000201,,2025-01-15T10:01:06+00:00,api-gateway,/v1/orders,inventory-service,/check,16.97,17.01,27
trace00000202,span00000202,,2025-01-15T10:01:07+00:00,api-gateway,/v1/users,cache-service,/get,3.67,3.6,27
trace00000203,span00000203,,2025-01-15T10:01:07+00:00,api-gateway,/v1/users,db-service,/query,19.89,19.92,27
trace00000204,span00000204,,2025-01-15T10:01:07+00:00,api-gateway,/v1/orders,inventory-service,/check,19.44,19.41,27
trace00000205,span00000205,,2025-01-15T10:01:08+00:00,api-gateway,/v1/users,cache-service,/get,4.35,4.39,30
trace00000206,span00000206,,2025-01-15T10:01:08+00:00,api-gateway,/v1/users,db-service,/query,13.45,13.43,30
trace00000207,span00000207,,2025-01-15T10:01:08+00:00,api-gateway,/v1/orders,inventory-service,/check,19.26,19.31,30
trace00000208,span00000208,,2025-01-15T10:01:09+00:00,api-gateway,/v1/users,cache-service,/get,5.98,6.06,30
trace00000209,span00000209,,2025-01-15T10:01:09+00:00,api-gateway,/v1/users,db-service,/query,13.28,13.34,30
trace00000210,span00000210,,2025-01-15T10:01:09+00:00,api-gateway,/v1/orders,inventory-service,/check,20.48,20.44,30
trace00000211,span00000211,,2025-01-15T10:01:10+00:00,api-gateway,/v1/users,cache-service,/get,5.29,5.22,31
trace00000212,span00000212,,2025-01-15T10:01:10+00:00,api-gateway,/v1/users,db-service,/query,18.23,18.25,31
trace00000213,span00000213,,2025-01-15T10:01:10+00:00,api-gateway,/v1/orders,inventory-service,/check,21.04,20.96,31
trace00000214,span00000214,,2025-01-15T10:01:11+00:00,api-gateway,/v1/users,cache-service,/get,5.49,5.48,32
trace00000215,span00000215,,2025-01-15T10:01:11+00:00,api-gateway,/v1/users,db-service,/query,11.2,11.12,32
trace00000216,span00000216,,2025-01-15T10:01:11+00:00,api-gateway,/v1/orders,inventory-service,/check,21.61,21.7,32
trace00000217,span00000217,,2025-01-15T10:01:12+00:00,api-gateway,/v1/users,cache-service,/get,5.02,4.92,33
trace00000218,span00000218,,2025-01-15T10:01:12+00:00,api-gateway,/v1/users,db-service,/query,10.8,10.73,33
trace00000219,span00000219,,2025-01-15T10:01:12+00:00,api-gateway,/v1/orders,inventory-service,/check,16.14,16.06,33
trace00000220,span00000220,,2025-01-15T10:01:13+00:00,api-gateway,/v1/users,cache-service,/get,4.1,4.06,33
trace00000221,span00000221,,2025-01-15T10:01:13+00:00,api-gateway,/v1/users,db-service,/query,15.97,15.92,33
trace00000222,span00000222,,2025-01-15T10:01:13+00:00,api-gateway,/v1/orders,inventory-service,/check,27.77,27.83,33
trace00000223,span00000223,,2025-01-15T10:01:14+00:00,api-gateway,/v1/users,cache-service,/get,5.83,5.8,35
trace00000224,span00000224,,2025-01-15T10:01:14+00:00,api-gateway,/v1/users,db-service,/query,11.62,11.55,35
trace00000225,span00000225,,2025-01-15T10:01:14+00:00,api-gateway,/v1/orders,inventory-service,/check,16.99,16.91,35
trace00000226,span00000226,,2025-01-15T10:01:15+00:00,api-gateway,/v1/users,cache-service,/get,6.59,6.58,29
trace00000227,span00000227,,2025-01-15T10:01:15+00:00,api-gateway,/v1/users,db-service,/query,17.64,17.73,29
trace00000228,span00000228,,2025-01-15T10:01:15+00:00,api-gateway,/v1/orders,inventory-service,/check,19.93,19.95,29
trace00000229,span00000229,,2025-01-15T10:01:16+00:00,api-gateway,/v1/users,cache-service,/get,4.74,4.8,23
trace00000230,span00000230,,2025-01-15T10:01:16+00:00,api-gateway,/v1/users,db-service,/query,12.03,12.06,23
trace00000231,span00000231,,2025-01-15T10:01:16+00:00,api-gateway,/v1/orders,inventory-service,/check,20.71,20.64,23
trace00000232,span00000232,,2025-01-15T10:01:17+00:00,api-gateway,/v1/users,cache-service,/get,4.18,4.12,33
trace00000233,span00000233,,2025-01-15T10:01:17+00:00,api-gateway,/v1/users,db-service,/query,16.31,16.24,33
trace00000234,span00000234,,2025-01-15T10:01:17+00:00,api-gateway,/v1/orders,inventory-service,/check,21.52,21.43,33
