traceId,spanId,parentSpanId,timestamp,srcService,srcRoute,dstService,dstRoute,latency_ms,latency,rps
trace00006,span00018,span00016,2025-11-21T15:00:05.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.8,17.3,20
trace00007,span00019,,2025-11-21T15:00:06+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.7,12.4,20
trace00007,span00020,span00019,2025-11-21T15:00:06.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.0,4.4,20
trace00007,span00021,span00019,2025-11-21T15:00:06.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,16.8,17.1,20
trace00008,span00022,,2025-11-21T15:00:07+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.3,12.9,20
trace00008,span00023,span00022,2025-11-21T15:00:07.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.3,20
trace00008,span00024,span00022,2025-11-21T15:00:07.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.1,16.6,20
trace00009,span00025,,2025-11-21T15:00:08+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.7,12.0,21
trace00009,span00026,span00025,2025-11-21T15:00:08.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.4,4.0,21
trace00009,span00027,span00025,2025-11-21T15:00:08.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.1,17.9,21
trace00010,span00028,,2025-11-21T15:00:09+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.5,12.5,21
trace00010,span00029,span00028,2025-11-21T15:00:09.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.4,4.3,21
trace00010,span00030,span00028,2025-11-21T15:00:09.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,16.8,17.5,21
trace00011,span00031,,2025-11-21T15:00:10+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.6,12.6,21
trace00011,span00032,span00031,2025-11-21T15:00:10.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.2,21
trace00011,span00033,span00031,2025-11-21T15:00:10.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,19.4,17.9,21
trace00012,span00034,,2025-11-21T15:00:11+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,11.9,12.7,21
trace00012,span00035,span00034,2025-11-21T15:00:11.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.0,21
trace00012,span00036,span00034,2025-11-21T15:00:11.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,19.4,16.7,21
trace00013,span00037,,2025-11-21T15:00:12+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,13.0,12.6,21
trace00013,span00038,span00037,2025-11-21T15:00:12.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.4,4.2,21
trace00013,span00039,span00037,2025-11-21T15:00:12.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.0,17.9,21
trace00014,span00040,,2025-11-21T15:00:13+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.1,12.3,21
trace00014,span00041,span00040,2025-11-21T15:00:13.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.0,4.1,21
trace00014,span00042,span00040,2025-11-21T15:00:13.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.7,18.6,21
trace00015,span00043,,2025-11-21T15:00:14+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.4,12.0,21
trace00015,span00044,span00043,2025-11-21T15:00:14.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.2,21
trace00015,span00045,span00043,2025-11-21T15:00:14.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,19.4,18.4,21
trace00016,span00046,,2025-11-21T15:00:15+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.2,12.6,21
trace00016,span00047,span00046,2025-11-21T15:00:15.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.0,4.0,21
trace00016,span00048,span00046,2025-11-21T15:00:15.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.3,18.5,21
trace00017,span00049,,2025-11-21T15:00:16+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.8,12.0,22
trace00017,span00050,span00049,2025-11-21T15:00:16.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.2,4.2,22
trace00017,span00051,span00049,2025-11-21T15:00:16.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.9,16.9,22
trace00018,span00052,,2025-11-21T15:00:17+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.8,12.4,22
trace00018,span00053,span00052,2025-11-21T15:00:17.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.2,4.2,22
trace00018,span00054,span00052,2025-11-21T15:00:17.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.4,18.2,22
trace00019,span00055,,2025-11-21T15:00:18+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.6,12.2,22
trace00019,span00056,span00055,2025-11-21T15:00:18.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.2,22
trace00019,span00057,span00055,2025-11-21T15:00:18.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,16.6,17.2,22
trace00020,span00058,,2025-11-21T15:00:19+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.8,11.9,22
trace00020,span00059,span00058,2025-11-21T15:00:19.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.2,22
trace00020,span00060,span00058,2025-11-21T15:00:19.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,16.8,18.7,22
trace00021,span00061,,2025-11-21T15:00:20+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.3,13.0,22
trace00021,span00062,span00061,2025-11-21T15:00:20.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.4,4.3,22
trace00021,span00063,span00061,2025-11-21T15:00:20.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,16.8,18.6,22
trace00022,span00064,,2025-11-21T15:00:21+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,13.0,13.0,22
trace00022,span00065,span00064,2025-11-21T15:00:21.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.0,4.2,22
trace00022,span00066,span00064,2025-11-21T15:00:21.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.1,18.4,22
trace00023,span00067,,2025-11-21T15:00:22+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.2,11.9,22
trace00023,span00068,span00067,2025-11-21T15:00:22.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.2,22
trace00023,span00069,span00067,2025-11-21T15:00:22.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.4,18.8,22
trace00024,span00070,,2025-11-21T15:00:23+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,13.0,12.5,23
trace00024,span00071,span00070,2025-11-21T15:00:23.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.3,23
trace00024,span00072,span00070,2025-11-21T15:00:23.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.9,18.3,23
trace00025,span00073,,2025-11-21T15:00:24+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.1,12.1,23
trace00025,span00074,span00073,2025-11-21T15:00:24.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.0,23
trace00025,span00075,span00073,2025-11-21T15:00:24.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.2,17.1,23
trace00026,span00076,,2025-11-21T15:00:25+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.0,12.2,23
trace00026,span00077,span00076,2025-11-21T15:00:25.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.2,23
trace00026,span00078,span00076,2025-11-21T15:00:25.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,19.0,17.7,23
trace00027,span00079,,2025-11-21T15:00:26+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.7,12.5,23
trace00027,span00080,span00079,2025-11-21T15:00:26.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.2,4.2,23
trace00027,span00081,span00079,2025-11-21T15:00:26.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.8,17.0,23
trace00028,span00082,,2025-11-21T15:00:27+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,11.9,12.5,23
trace00028,span00083,span00082,2025-11-21T15:00:27.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.4,4.1,23
trace00028,span00084,span00082,2025-11-21T15:00:27.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.7,17.5,23
trace00029,span00085,,2025-11-21T15:00:28+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.9,12.7,23
trace00029,span00086,span00085,2025-11-21T15:00:28.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.1,23
trace00029,span00087,span00085,2025-11-21T15:00:28.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.6,19.3,23
trace00030,span00088,,2025-11-21T15:00:29+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.1,12.6,23
trace00030,span00089,span00088,2025-11-21T15:00:29.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.2,4.3,23
trace00030,span00090,span00088,2025-11-21T15:00:29.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,16.9,17.7,23
trace00031,span00091,,2025-11-21T15:00:30+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.7,12.9,23
trace00031,span00092,span00091,2025-11-21T15:00:30.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.4,23
trace00031,span00093,span00091,2025-11-21T15:00:30.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,19.0,19.3,23
trace00032,span00094,,2025-11-21T15:00:31+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.1,12.4,24
trace00032,span00095,span00094,2025-11-21T15:00:31.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.4,24
trace00032,span00096,span00094,2025-11-21T15:00:31.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.3,18.6,24
trace00033,span00097,,2025-11-21T15:00:32+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.2,12.6,24
trace00033,span00098,span00097,2025-11-21T15:00:32.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.2,24
trace00033,span00099,span00097,2025-11-21T15:00:32.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.2,18.2,24
trace00034,span00100,,2025-11-21T15:00:33+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,13.1,12.0,24
trace00034,span00101,span00100,2025-11-21T15:00:33.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.1,24
trace00034,span00102,span00100,2025-11-21T15:00:33.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.6,18.4,24
trace00035,span00103,,2025-11-21T15:00:34+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.0,12.9,24
trace00035,span00104,span00103,2025-11-21T15:00:34.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.2,24
trace00035,span00105,span00103,2025-11-21T15:00:34.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.8,17.7,24
trace00036,span00106,,2025-11-21T15:00:35+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.1,12.5,24
trace00036,span00107,span00106,2025-11-21T15:00:35.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.3,24
trace00036,span00108,span00106,2025-11-21T15:00:35.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.2,18.8,24
trace00037,span00109,,2025-11-21T15:00:36+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.4,13.0,24
trace00037,span00110,span00109,2025-11-21T15:00:36.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.1,24
trace00037,span00111,span00109,2025-11-21T15:00:36.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.7,16.8,24
trace00038,span00112,,2025-11-21T15:00:37+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.8,12.4,24
trace00038,span00113,span00112,2025-11-21T15:00:37.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.1,24
trace00038,span00114,span00112,2025-11-21T15:00:37.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.9,17.8,24
trace00039,span00115,,2025-11-21T15:00:38+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.7,12.2,24
trace00039,span00116,span00115,2025-11-21T15:00:38.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.2,24
trace00039,span00117,span00115,2025-11-21T15:00:38.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.4,18.9,24
trace00040,span00118,,2025-11-21T15:00:39+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.4,12.2,25
trace00040,span00119,span00118,2025-11-21T15:00:39.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.4,25
trace00040,span00120,span00118,2025-11-21T15:00:39.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,16.8,18.0,25
trace00041,span00121,,2025-11-21T15:00:40+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.2,12.7,25
trace00041,span00122,span00121,2025-11-21T15:00:40.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.1,25
trace00041,span00123,span00121,2025-11-21T15:00:40.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.3,17.4,25
trace00042,span00124,,2025-11-21T15:00:41+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,11.9,13.1,25
trace00042,span00125,span00124,2025-11-21T15:00:41.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.0,4.0,25
trace00042,span00126,span00124,2025-11-21T15:00:41.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,16.7,18.4,25
trace00043,span00127,,2025-11-21T15:00:42+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.0,13.1,25
trace00043,span00128,span00127,2025-11-21T15:00:42.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.1,25
trace00043,span00129,span00127,2025-11-21T15:00:42.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.6,18.2,25
trace00044,span00130,,2025-11-21T15:00:43+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.3,12.0,25
trace00044,span00131,span00130,2025-11-21T15:00:43.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.2,25
trace00044,span00132,span00130,2025-11-21T15:00:43.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,16.7,17.3,25
trace00045,span00133,,2025-11-21T15:00:44+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.3,13.0,25
trace00045,span00134,span00133,2025-11-21T15:00:44.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.2,4.2,25
trace00045,span00135,span00133,2025-11-21T15:00:44.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,19.2,19.4,25
trace00046,span00136,,2025-11-21T15:00:45+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.7,12.1,25
trace00046,span00137,span00136,2025-11-21T15:00:45.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.1,25
trace00046,span00138,span00136,2025-11-21T15:00:45.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.6,18.5,25
trace00047,span00139,,2025-11-21T15:00:46+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.6,11.9,25
trace00047,span00140,span00139,2025-11-21T15:00:46.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.4,4.2,25
trace00047,span00141,span00139,2025-11-21T15:00:46.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.1,18.6,25
trace00048,span00142,,2025-11-21T15:00:47+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,11.9,12.5,26
trace00048,span00143,span00142,2025-11-21T15:00:47.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.3,26
trace00048,span00144,span00142,2025-11-21T15:00:47.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,19.2,17.2,26
trace00049,span00145,,2025-11-21T15:00:48+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.6,12.4,26
trace00049,span00146,span00145,2025-11-21T15:00:48.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.4,26
trace00049,span00147,span00145,2025-11-21T15:00:48.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.0,16.6,26
trace00050,span00148,,2025-11-21T15:00:49+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.3,12.5,26
trace00050,span00149,span00148,2025-11-21T15:00:49.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.1,26
trace00050,span00150,span00148,2025-11-21T15:00:49.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.0,18.7,26
trace00051,span00151,,2025-11-21T15:00:50+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.4,12.3,26
trace00051,span00152,span00151,2025-11-21T15:00:50.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.3,26
trace00051,span00153,span00151,2025-11-21T15:00:50.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.4,18.8,26
trace00052,span00154,,2025-11-21T15:00:51+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.7,12.5,26
trace00052,span00155,span00154,2025-11-21T15:00:51.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.4,26
trace00052,span00156,span00154,2025-11-21T15:00:51.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,16.7,16.8,26
trace00053,span00157,,2025-11-21T15:00:52+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.8,12.6,26
trace00053,span00158,span00157,2025-11-21T15:00:52.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.3,26
trace00053,span00159,span00157,2025-11-21T15:00:52.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.8,18.6,26
trace00054,span00160,,2025-11-21T15:00:53+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.5,12.6,26
trace00054,span00161,span00160,2025-11-21T15:00:53.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.4,26
trace00054,span00162,span00160,2025-11-21T15:00:53.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.7,18.9,26
trace00055,span00163,,2025-11-21T15:00:54+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,13.0,12.7,26
trace00055,span00164,span00163,2025-11-21T15:00:54.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.2,26
trace00055,span00165,span00163,2025-11-21T15:00:54.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,16.6,17.5,26
trace00056,span00166,,2025-11-21T15:00:55+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.5,12.6,27
trace00056,span00167,span00166,2025-11-21T15:00:55.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.2,27
trace00056,span00168,span00166,2025-11-21T15:00:55.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.5,19.3,27
trace00057,span00169,,2025-11-21T15:00:56+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.6,12.1,27
trace00057,span00170,span00169,2025-11-21T15:00:56.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.3,27
trace00057,span00171,span00169,2025-11-21T15:00:56.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,19.4,17.1,27
trace00058,span00172,,2025-11-21T15:00:57+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,13.0,12.3,27
trace00058,span00173,span00172,2025-11-21T15:00:57.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.2,27
trace00058,span00174,span00172,2025-11-21T15:00:57.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.4,19.4,27
trace00059,span00175,,2025-11-21T15:00:58+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.6,12.6,27
trace00059,span00176,span00175,2025-11-21T15:00:58.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.4,4.1,27
trace00059,span00177,span00175,2025-11-21T15:00:58.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.3,17.9,27
trace00060,span00178,,2025-11-21T15:00:59+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.0,13.1,27
trace00060,span00179,span00178,2025-11-21T15:00:59.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.2,4.1,27
trace00060,span00180,span00178,2025-11-21T15:00:59.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.9,17.4,27
trace00061,span00181,,2025-11-21T15:01:00+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,12.5,12.1,27
trace00061,span00182,span00181,2025-11-21T15:01:00.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.2,4.2,27
trace00061,span00183,span00181,2025-11-21T15:01:00.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,19.3,17.5,27
trace00062,span00184,,2025-11-21T15:01:01+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,13.1,12.5,27
trace00062,span00185,span00184,2025-11-21T15:01:01.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.3,4.3,27
trace00062,span00186,span00184,2025-11-21T15:01:01.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,19.2,18.2,27
trace00063,span00187,,2025-11-21T15:01:02+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,13.1,12.5,27
trace00063,span00188,span00187,2025-11-21T15:01:02.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.0,4.2,27
trace00063,span00189,span00187,2025-11-21T15:01:02.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.5,18.1,27
trace00064,span00190,,2025-11-21T15:01:03+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,13.1,12.7,28
trace00064,span00191,span00190,2025-11-21T15:01:03.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.2,28
trace00064,span00192,span00190,2025-11-21T15:01:03.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.6,18.6,28
trace00065,span00193,,2025-11-21T15:01:04+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,11.9,12.4,28
trace00065,span00194,span00193,2025-11-21T15:01:04.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.1,4.4,28
trace00065,span00195,span00193,2025-11-21T15:01:04.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,18.6,18.1,28
trace00066,span00196,,2025-11-21T15:01:05+00:00,recommendation-service,/getUserRecommendations,user-service,/getUser,13.0,12.5,28
trace00066,span00197,span00196,2025-11-21T15:01:05.004000+00:00,recommendation-service,/getUserRecommendations,cache-service,/getProfileCache,4.0,4.2,28
trace00066,span00198,span00196,2025-11-21T15:01:05.012000+00:00,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,17.8,17.4,28
